Datum;Liga;Typ;Runde;Heim;Gast;Heim_Link;Gast_Link;Spielort_Name;Adresse;Latitude;Longitude;Quelle;link;error
2026-03-08 11:30:00;DSG Oberliga A;Mann;12. Runde;DSG WU Kickers;DSG Royal Rainer;https://vereine.oefb.at/Dsgwukickers/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/royalrainerfc/Mannschaften/Saison-2025-26/KM/Kader/;Polizei Sportanlage;Dampfschiffhaufen, 1220 Wien;48.221112;16.430898;https://www.oefb.at/bewerbe/Spiel/3871487/?DSG-WU-Kickers-vs-DSG-Royal-Rainer;https://www.oefb.at/bewerbe/Spiel/3871487/?DSG-WU-Kickers-vs-DSG-Royal-Rainer;
2026-03-14 18:30:00;DSG Oberliga A;Mann;13. Runde;DSG Mödling;DSG Rudell SKF;https://vereine.oefb.at/DsgPsvAzzlack/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/DSGSKFrankonia/Mannschaften/Saison-2025-26/KM/Kader/;Rapid Oberlaa;Franzosenweg 34, 1100 Wien;48.139637;16.38679;https://www.oefb.at/bewerbe/Spiel/3871517/?DSG-Moedling-vs-DSG-Rudell-SKF;https://www.oefb.at/bewerbe/Spiel/3871517/?DSG-Moedling-vs-DSG-Rudell-SKF;
2026-03-14 20:00:00;DSG Oberliga A;Mann;13. Runde;DSG Ebu Hanife Wien;DSG Union 13;https://vereine.oefb.at/SvEbuHanifeWien/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/DsgUnion13/Mannschaften/Saison-2025-26/KM/Kader/;Franz Hölbl Anlage / Anker Arena;Heuberggstättenstr. 1, 1100 Wien, Laxenburgerstraße stadtauswärts, nach der Raxstraße die 2. Ampel links - Heuberggstättenstraße;48.159325;16.367574;https://www.oefb.at/bewerbe/Spiel/3871481/?DSG-Ebu-Hanife-Wien-vs-DSG-Union-13;https://www.oefb.at/bewerbe/Spiel/3871481/?DSG-Ebu-Hanife-Wien-vs-DSG-Union-13;
2026-03-14 20:00:00;DSG Oberliga A;Mann;13. Runde;DSG Sonntag 2012;DSG Royal Rainer;https://vereine.oefb.at/FCSonntag/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/royalrainerfc/Mannschaften/Saison-2025-26/KM/Kader/;Slovan HAC;Steinbruchstr. 5a, 1140 Wien;48.204405;16.305012;https://www.oefb.at/bewerbe/Spiel/3871439/?DSG-Sonntag-2012-vs-DSG-Royal-Rainer;https://www.oefb.at/bewerbe/Spiel/3871439/?DSG-Sonntag-2012-vs-DSG-Royal-Rainer;
2026-03-15 17:00:00;DSG Oberliga A;Mann;13. Runde;DSG Kollegium / Kalksburg;DSG Vienna Internationals;https://vereine.oefb.at/ScKollegiumKalksburg/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/DsgViennaInternationals/Mannschaften/Saison-2025-26/KM/Kader/;Union Mauer;Erhardg. 2, 1230 Wien;48.155411;16.277243;https://www.oefb.at/bewerbe/Spiel/3871501/?DSG-Kollegium-Kalksburg-vs-DSG-Vienna-Internationals;https://www.oefb.at/bewerbe/Spiel/3871501/?DSG-Kollegium-Kalksburg-vs-DSG-Vienna-Internationals;
2026-03-15 16:00:00;DSG Oberliga A;Mann;13. Runde;DSG Paulaner Wieden;DSG Großglockner Falken;https://vereine.oefb.at/1FussballclubPaulanerWieden/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/Dsggrossglocknerfalken/Mannschaften/Saison-2025-26/KM/Kader/;Staw-Platz / KSV-Platz;Rustenschacher Allee 3-5, 1020 Wien;48.209699;16.399002;https://www.oefb.at/bewerbe/Spiel/3871463/?DSG-Paulaner-Wieden-vs-DSG-Grossglockner-Falken;https://www.oefb.at/bewerbe/Spiel/3871463/?DSG-Paulaner-Wieden-vs-DSG-Grossglockner-Falken;
2026-03-21 15:30:00;DSG Oberliga A;Mann;14. Runde;DSG WU Kickers;DSG Sonntag 2012;https://vereine.oefb.at/Dsgwukickers/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/FCSonntag/Mannschaften/Saison-2025-26/KM/Kader/;Polizei Sportanlage;Dampfschiffhaufen, 1220 Wien;48.221112;16.430898;https://www.oefb.at/bewerbe/Spiel/3871456/?DSG-WU-Kickers-vs-DSG-Sonntag-2012;https://www.oefb.at/bewerbe/Spiel/3871456/?DSG-WU-Kickers-vs-DSG-Sonntag-2012;
2026-03-15 17:30:00;DSG Oberliga A;Mann;13. Runde;DSG Philadelphia AC;DSG WU Kickers;https://vereine.oefb.at/DsgPhiladelphiaAc/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/Dsgwukickers/Mannschaften/Saison-2025-26/KM/Kader/;Polizei Sportanlage;Dampfschiffhaufen, 1220 Wien;48.221112;16.430898;https://www.oefb.at/bewerbe/Spiel/3871519/?DSG-Philadelphia-AC-vs-DSG-WU-Kickers;https://www.oefb.at/bewerbe/Spiel/3871519/?DSG-Philadelphia-AC-vs-DSG-WU-Kickers;
2026-03-08 17:30:00;DSG Oberliga A;Mann;12. Runde;DSG Philadelphia AC;DSG Kollegium / Kalksburg;https://vereine.oefb.at/DsgPhiladelphiaAc/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/ScKollegiumKalksburg/Mannschaften/Saison-2025-26/KM/Kader/;Polizei Sportanlage;Dampfschiffhaufen, 1220 Wien;48.221112;16.430898;https://www.oefb.at/bewerbe/Spiel/3871438/?DSG-Philadelphia-AC-vs-DSG-Kollegium-Kalksburg;https://www.oefb.at/bewerbe/Spiel/3871438/?DSG-Philadelphia-AC-vs-DSG-Kollegium-Kalksburg;
2026-03-22 20:00:00;DSG Oberliga A;Mann;14. Runde;DSG Union 13;DSG Paulaner Wieden;https://vereine.oefb.at/DsgUnion13/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/1FussballclubPaulanerWieden/Mannschaften/Saison-2025-26/KM/Kader/;Sportunion Schönbrunn;Hervicusg. 13-15, 1120 Wien;48.166628;16.304792;https://www.oefb.at/bewerbe/Spiel/3871429/?DSG-Union-13-vs-DSG-Paulaner-Wieden;https://www.oefb.at/bewerbe/Spiel/3871429/?DSG-Union-13-vs-DSG-Paulaner-Wieden;
2026-03-21 18:15:00;DSG Oberliga A;Mann;14. Runde;DSG Vienna Internationals;DSG Philadelphia AC;https://vereine.oefb.at/DsgViennaInternationals/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/DsgPhiladelphiaAc/Mannschaften/Saison-2025-26/KM/Kader/;Staw-Platz / KSV-Platz;Rustenschacher Allee 3-5, 1020 Wien;48.209699;16.399002;https://www.oefb.at/bewerbe/Spiel/3871496/?DSG-Vienna-Internationals-vs-DSG-Philadelphia-AC;https://www.oefb.at/bewerbe/Spiel/3871496/?DSG-Vienna-Internationals-vs-DSG-Philadelphia-AC;
2026-04-11 20:15:00;DSG Oberliga A;Mann;15. Runde;DSG Vienna Internationals;DSG WU Kickers;https://vereine.oefb.at/DsgViennaInternationals/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/Dsgwukickers/Mannschaften/Saison-2025-26/KM/Kader/;Staw-Platz / KSV-Platz;Rustenschacher Allee 3-5, 1020 Wien;48.209699;16.399002;https://www.oefb.at/bewerbe/Spiel/3871424/?DSG-Vienna-Internationals-vs-DSG-WU-Kickers;https://www.oefb.at/bewerbe/Spiel/3871424/?DSG-Vienna-Internationals-vs-DSG-WU-Kickers;
2026-04-11 16:00:00;DSG Oberliga A;Mann;15. Runde;DSG Paulaner Wieden;DSG Royal Rainer;https://vereine.oefb.at/1FussballclubPaulanerWieden/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/royalrainerfc/Mannschaften/Saison-2025-26/KM/Kader/;Staw-Platz / KSV-Platz;Rustenschacher Allee 3-5, 1020 Wien;48.209699;16.399002;https://www.oefb.at/bewerbe/Spiel/3871413/?DSG-Paulaner-Wieden-vs-DSG-Royal-Rainer;https://www.oefb.at/bewerbe/Spiel/3871413/?DSG-Paulaner-Wieden-vs-DSG-Royal-Rainer;
2026-03-22 14:00:00;DSG Oberliga A;Mann;14. Runde;DSG Großglockner Falken;DSG Mödling;https://vereine.oefb.at/Dsggrossglocknerfalken/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/DsgPsvAzzlack/Mannschaften/Saison-2025-26/KM/Kader/;LAC;Baumg. 87, 1030 Wien;48.19099;16.408953;https://www.oefb.at/bewerbe/Spiel/3871478/?DSG-Grossglockner-Falken-vs-DSG-Moedling;https://www.oefb.at/bewerbe/Spiel/3871478/?DSG-Grossglockner-Falken-vs-DSG-Moedling;
2026-04-11 16:00:00;DSG Oberliga A;Mann;15. Runde;DSG Ebu Hanife Wien;DSG Sonntag 2012;https://vereine.oefb.at/SvEbuHanifeWien/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/FCSonntag/Mannschaften/Saison-2025-26/KM/Kader/;Franz Hölbl Anlage / Anker Arena;Heuberggstättenstr. 1, 1100 Wien, Laxenburgerstraße stadtauswärts, nach der Raxstraße die 2. Ampel links - Heuberggstättenstraße;48.159325;16.367574;https://www.oefb.at/bewerbe/Spiel/3871495/?DSG-Ebu-Hanife-Wien-vs-DSG-Sonntag-2012;https://www.oefb.at/bewerbe/Spiel/3871495/?DSG-Ebu-Hanife-Wien-vs-DSG-Sonntag-2012;
2026-04-11 19:00:00;DSG Oberliga A;Mann;15. Runde;DSG Mödling;DSG Union 13;https://vereine.oefb.at/DsgPsvAzzlack/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/DsgUnion13/Mannschaften/Saison-2025-26/KM/Kader/;Rapid Oberlaa;Franzosenweg 34, 1100 Wien;48.139637;16.38679;https://www.oefb.at/bewerbe/Spiel/3871492/?DSG-Moedling-vs-DSG-Union-13;https://www.oefb.at/bewerbe/Spiel/3871492/?DSG-Moedling-vs-DSG-Union-13;
2026-03-21 14:00:00;DSG Oberliga A;Mann;14. Runde;DSG Rudell SKF;DSG Kollegium / Kalksburg;https://vereine.oefb.at/DSGSKFrankonia/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/ScKollegiumKalksburg/Mannschaften/Saison-2025-26/KM/Kader/;LAC;Baumg. 87, 1030 Wien;48.19099;16.408953;https://www.oefb.at/bewerbe/Spiel/3871404/?DSG-Rudell-SKF-vs-DSG-Kollegium-Kalksburg;https://www.oefb.at/bewerbe/Spiel/3871404/?DSG-Rudell-SKF-vs-DSG-Kollegium-Kalksburg;
2026-04-12 17:30:00;DSG Oberliga A;Mann;15. Runde;DSG Philadelphia AC;DSG Rudell SKF;https://vereine.oefb.at/DsgPhiladelphiaAc/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/DSGSKFrankonia/Mannschaften/Saison-2025-26/KM/Kader/;Polizei Sportanlage;Dampfschiffhaufen, 1220 Wien;48.221112;16.430898;https://www.oefb.at/bewerbe/Spiel/3871454/?DSG-Philadelphia-AC-vs-DSG-Rudell-SKF;https://www.oefb.at/bewerbe/Spiel/3871454/?DSG-Philadelphia-AC-vs-DSG-Rudell-SKF;
2026-04-12 17:00:00;DSG Oberliga A;Mann;15. Runde;DSG Kollegium / Kalksburg;DSG Großglockner Falken;https://vereine.oefb.at/ScKollegiumKalksburg/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/Dsggrossglocknerfalken/Mannschaften/Saison-2025-26/KM/Kader/;Union Mauer;Erhardg. 2, 1230 Wien;48.155411;16.277243;https://www.oefb.at/bewerbe/Spiel/3871486/?DSG-Kollegium-Kalksburg-vs-DSG-Grossglockner-Falken;https://www.oefb.at/bewerbe/Spiel/3871486/?DSG-Kollegium-Kalksburg-vs-DSG-Grossglockner-Falken;
2026-04-18 15:30:00;DSG Oberliga A;Mann;16. Runde;DSG WU Kickers;DSG Ebu Hanife Wien;https://vereine.oefb.at/Dsgwukickers/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/SvEbuHanifeWien/Mannschaften/Saison-2025-26/KM/Kader/;Polizei Sportanlage;Dampfschiffhaufen, 1220 Wien;48.221112;16.430898;https://www.oefb.at/bewerbe/Spiel/3871392/?DSG-WU-Kickers-vs-DSG-Ebu-Hanife-Wien;https://www.oefb.at/bewerbe/Spiel/3871392/?DSG-WU-Kickers-vs-DSG-Ebu-Hanife-Wien;
2026-04-18 15:00:00;DSG Oberliga A;Mann;16. Runde;DSG Royal Rainer;DSG Mödling;https://vereine.oefb.at/royalrainerfc/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/DsgPsvAzzlack/Mannschaften/Saison-2025-26/KM/Kader/;Union Landhaus;Jochbergengasse, 1210 Wien;48.279498;16.40318;https://www.oefb.at/bewerbe/Spiel/3871520/?DSG-Royal-Rainer-vs-DSG-Moedling;https://www.oefb.at/bewerbe/Spiel/3871520/?DSG-Royal-Rainer-vs-DSG-Moedling;
2026-04-19 16:00:00;DSG Oberliga A;Mann;16. Runde;DSG Rudell SKF;DSG Vienna Internationals;https://vereine.oefb.at/DSGSKFrankonia/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/DsgViennaInternationals/Mannschaften/Saison-2025-26/KM/Kader/;LAC;Baumg. 87, 1030 Wien;48.19099;16.408953;https://www.oefb.at/bewerbe/Spiel/3871411/?DSG-Rudell-SKF-vs-DSG-Vienna-Internationals;https://www.oefb.at/bewerbe/Spiel/3871411/?DSG-Rudell-SKF-vs-DSG-Vienna-Internationals;
2026-04-19 14:00:00;DSG Oberliga A;Mann;16. Runde;DSG Großglockner Falken;DSG Philadelphia AC;https://vereine.oefb.at/Dsggrossglocknerfalken/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/DsgPhiladelphiaAc/Mannschaften/Saison-2025-26/KM/Kader/;LAC;Baumg. 87, 1030 Wien;48.19099;16.408953;https://www.oefb.at/bewerbe/Spiel/3871394/?DSG-Grossglockner-Falken-vs-DSG-Philadelphia-AC;https://www.oefb.at/bewerbe/Spiel/3871394/?DSG-Grossglockner-Falken-vs-DSG-Philadelphia-AC;
2026-04-19 11:30:00;DSG Oberliga A;Mann;16. Runde;DSG Union 13;DSG Kollegium / Kalksburg;https://vereine.oefb.at/DsgUnion13/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/ScKollegiumKalksburg/Mannschaften/Saison-2025-26/KM/Kader/;Sportunion Schönbrunn;Hervicusg. 13-15, 1120 Wien;48.166628;16.304792;https://www.oefb.at/bewerbe/Spiel/3871414/?DSG-Union-13-vs-DSG-Kollegium-Kalksburg;https://www.oefb.at/bewerbe/Spiel/3871414/?DSG-Union-13-vs-DSG-Kollegium-Kalksburg;
2026-04-25 16:00:00;DSG Oberliga A;Mann;17. Runde;DSG Rudell SKF;DSG WU Kickers;https://vereine.oefb.at/DSGSKFrankonia/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/Dsgwukickers/Mannschaften/Saison-2025-26/KM/Kader/;LAC;Baumg. 87, 1030 Wien;48.19099;16.408953;https://www.oefb.at/bewerbe/Spiel/3871475/?DSG-Rudell-SKF-vs-DSG-WU-Kickers;https://www.oefb.at/bewerbe/Spiel/3871475/?DSG-Rudell-SKF-vs-DSG-WU-Kickers;
2026-04-19 20:00:00;DSG Oberliga A;Mann;16. Runde;DSG Sonntag 2012;DSG Paulaner Wieden;https://vereine.oefb.at/FCSonntag/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/1FussballclubPaulanerWieden/Mannschaften/Saison-2025-26/KM/Kader/;Slovan HAC;Steinbruchstr. 5a, 1140 Wien;48.204405;16.305012;https://www.oefb.at/bewerbe/Spiel/3871398/?DSG-Sonntag-2012-vs-DSG-Paulaner-Wieden;https://www.oefb.at/bewerbe/Spiel/3871398/?DSG-Sonntag-2012-vs-DSG-Paulaner-Wieden;
2026-04-25 14:00:00;DSG Oberliga A;Mann;17. Runde;DSG Paulaner Wieden;DSG Ebu Hanife Wien;https://vereine.oefb.at/1FussballclubPaulanerWieden/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/SvEbuHanifeWien/Mannschaften/Saison-2025-26/KM/Kader/;Staw-Platz / KSV-Platz;Rustenschacher Allee 3-5, 1020 Wien;48.209699;16.399002;https://www.oefb.at/bewerbe/Spiel/3871455/?DSG-Paulaner-Wieden-vs-DSG-Ebu-Hanife-Wien;https://www.oefb.at/bewerbe/Spiel/3871455/?DSG-Paulaner-Wieden-vs-DSG-Ebu-Hanife-Wien;
2026-04-25 12:05:00;DSG Oberliga A;Mann;17. Runde;DSG Vienna Internationals;DSG Großglockner Falken;https://vereine.oefb.at/DsgViennaInternationals/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/Dsggrossglocknerfalken/Mannschaften/Saison-2025-26/KM/Kader/;Staw-Platz / KSV-Platz;Rustenschacher Allee 3-5, 1020 Wien;48.209699;16.399002;https://www.oefb.at/bewerbe/Spiel/3871450/?DSG-Vienna-Internationals-vs-DSG-Grossglockner-Falken;https://www.oefb.at/bewerbe/Spiel/3871450/?DSG-Vienna-Internationals-vs-DSG-Grossglockner-Falken;
2026-04-25 15:00:00;DSG Oberliga A;Mann;17. Runde;DSG Mödling;DSG Sonntag 2012;https://vereine.oefb.at/DsgPsvAzzlack/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/FCSonntag/Mannschaften/Saison-2025-26/KM/Kader/;Rapid Oberlaa;Franzosenweg 34, 1100 Wien;48.139637;16.38679;https://www.oefb.at/bewerbe/Spiel/3871397/?DSG-Moedling-vs-DSG-Sonntag-2012;https://www.oefb.at/bewerbe/Spiel/3871397/?DSG-Moedling-vs-DSG-Sonntag-2012;
2026-04-26 17:00:00;DSG Oberliga A;Mann;17. Runde;DSG Kollegium / Kalksburg;DSG Royal Rainer;https://vereine.oefb.at/ScKollegiumKalksburg/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/royalrainerfc/Mannschaften/Saison-2025-26/KM/Kader/;Union Mauer;Erhardg. 2, 1230 Wien;48.155411;16.277243;https://www.oefb.at/bewerbe/Spiel/3871514/?DSG-Kollegium-Kalksburg-vs-DSG-Royal-Rainer;https://www.oefb.at/bewerbe/Spiel/3871514/?DSG-Kollegium-Kalksburg-vs-DSG-Royal-Rainer;
2026-03-21 15:00:00;DSG Oberliga A;Mann;14. Runde;DSG Royal Rainer;DSG Ebu Hanife Wien;https://vereine.oefb.at/royalrainerfc/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/SvEbuHanifeWien/Mannschaften/Saison-2025-26/KM/Kader/;Union Landhaus;Jochbergengasse, 1210 Wien;48.279498;16.40318;https://www.oefb.at/bewerbe/Spiel/3871430/?DSG-Royal-Rainer-vs-DSG-Ebu-Hanife-Wien;https://www.oefb.at/bewerbe/Spiel/3871430/?DSG-Royal-Rainer-vs-DSG-Ebu-Hanife-Wien;
2026-04-26 17:30:00;DSG Oberliga A;Mann;17. Runde;DSG Philadelphia AC;DSG Union 13;https://vereine.oefb.at/DsgPhiladelphiaAc/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/DsgUnion13/Mannschaften/Saison-2025-26/KM/Kader/;Polizei Sportanlage;Dampfschiffhaufen, 1220 Wien;48.221112;16.430898;https://www.oefb.at/bewerbe/Spiel/3871451/?DSG-Philadelphia-AC-vs-DSG-Union-13;https://www.oefb.at/bewerbe/Spiel/3871451/?DSG-Philadelphia-AC-vs-DSG-Union-13;
2026-05-02 16:00:00;DSG Oberliga A;Mann;18. Runde;DSG Ebu Hanife Wien;DSG Mödling;https://vereine.oefb.at/SvEbuHanifeWien/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/DsgPsvAzzlack/Mannschaften/Saison-2025-26/KM/Kader/;Franz Hölbl Anlage / Anker Arena;Heuberggstättenstr. 1, 1100 Wien, Laxenburgerstraße stadtauswärts, nach der Raxstraße die 2. Ampel links - Heuberggstättenstraße;48.159325;16.367574;https://www.oefb.at/bewerbe/Spiel/3871497/?DSG-Ebu-Hanife-Wien-vs-DSG-Moedling;https://www.oefb.at/bewerbe/Spiel/3871497/?DSG-Ebu-Hanife-Wien-vs-DSG-Moedling;
2026-05-03 16:00:00;DSG Oberliga A;Mann;18. Runde;DSG Großglockner Falken;DSG Rudell SKF;https://vereine.oefb.at/Dsggrossglocknerfalken/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/DSGSKFrankonia/Mannschaften/Saison-2025-26/KM/Kader/;LAC;Baumg. 87, 1030 Wien;48.19099;16.408953;https://www.oefb.at/bewerbe/Spiel/3871508/?DSG-Grossglockner-Falken-vs-DSG-Rudell-SKF;https://www.oefb.at/bewerbe/Spiel/3871508/?DSG-Grossglockner-Falken-vs-DSG-Rudell-SKF;
2026-05-02 15:00:00;DSG Oberliga A;Mann;18. Runde;DSG Royal Rainer;DSG Philadelphia AC;https://vereine.oefb.at/royalrainerfc/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/DsgPhiladelphiaAc/Mannschaften/Saison-2025-26/KM/Kader/;Union Landhaus;Jochbergengasse, 1210 Wien;48.279498;16.40318;https://www.oefb.at/bewerbe/Spiel/3871419/?DSG-Royal-Rainer-vs-DSG-Philadelphia-AC;https://www.oefb.at/bewerbe/Spiel/3871419/?DSG-Royal-Rainer-vs-DSG-Philadelphia-AC;
2026-05-02 15:30:00;DSG Oberliga A;Mann;18. Runde;DSG WU Kickers;DSG Paulaner Wieden;https://vereine.oefb.at/Dsgwukickers/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/1FussballclubPaulanerWieden/Mannschaften/Saison-2025-26/KM/Kader/;Polizei Sportanlage;Dampfschiffhaufen, 1220 Wien;48.221112;16.430898;https://www.oefb.at/bewerbe/Spiel/3871428/?DSG-WU-Kickers-vs-DSG-Paulaner-Wieden;https://www.oefb.at/bewerbe/Spiel/3871428/?DSG-WU-Kickers-vs-DSG-Paulaner-Wieden;
2026-05-03 18:00:00;DSG Oberliga A;Mann;18. Runde;DSG Union 13;DSG Vienna Internationals;https://vereine.oefb.at/DsgUnion13/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/DsgViennaInternationals/Mannschaften/Saison-2025-26/KM/Kader/;Sportunion Schönbrunn;Hervicusg. 13-15, 1120 Wien;48.166628;16.304792;https://www.oefb.at/bewerbe/Spiel/3871415/?DSG-Union-13-vs-DSG-Vienna-Internationals;https://www.oefb.at/bewerbe/Spiel/3871415/?DSG-Union-13-vs-DSG-Vienna-Internationals;
2026-05-03 16:00:00;DSG Oberliga A;Mann;18. Runde;DSG Sonntag 2012;DSG Kollegium / Kalksburg;https://vereine.oefb.at/FCSonntag/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/ScKollegiumKalksburg/Mannschaften/Saison-2025-26/KM/Kader/;Slovan HAC;Steinbruchstr. 5a, 1140 Wien;48.204405;16.305012;https://www.oefb.at/bewerbe/Spiel/3871418/?DSG-Sonntag-2012-vs-DSG-Kollegium-Kalksburg;https://www.oefb.at/bewerbe/Spiel/3871418/?DSG-Sonntag-2012-vs-DSG-Kollegium-Kalksburg;
2026-05-09 14:00:00;DSG Oberliga A;Mann;19. Runde;DSG Vienna Internationals;DSG Royal Rainer;https://vereine.oefb.at/DsgViennaInternationals/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/royalrainerfc/Mannschaften/Saison-2025-26/KM/Kader/;Staw-Platz / KSV-Platz;Rustenschacher Allee 3-5, 1020 Wien;48.209699;16.399002;https://www.oefb.at/bewerbe/Spiel/3871407/?DSG-Vienna-Internationals-vs-DSG-Royal-Rainer;https://www.oefb.at/bewerbe/Spiel/3871407/?DSG-Vienna-Internationals-vs-DSG-Royal-Rainer;
2026-05-09 14:00:00;DSG Oberliga A;Mann;19. Runde;DSG Rudell SKF;DSG Union 13;https://vereine.oefb.at/DSGSKFrankonia/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/DsgUnion13/Mannschaften/Saison-2025-26/KM/Kader/;LAC;Baumg. 87, 1030 Wien;48.19099;16.408953;https://www.oefb.at/bewerbe/Spiel/3871400/?DSG-Rudell-SKF-vs-DSG-Union-13;https://www.oefb.at/bewerbe/Spiel/3871400/?DSG-Rudell-SKF-vs-DSG-Union-13;
2026-05-10 17:00:00;DSG Oberliga A;Mann;19. Runde;DSG Kollegium / Kalksburg;DSG Ebu Hanife Wien;https://vereine.oefb.at/ScKollegiumKalksburg/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/SvEbuHanifeWien/Mannschaften/Saison-2025-26/KM/Kader/;Union Mauer;Erhardg. 2, 1230 Wien;48.155411;16.277243;https://www.oefb.at/bewerbe/Spiel/3871491/?DSG-Kollegium-Kalksburg-vs-DSG-Ebu-Hanife-Wien;https://www.oefb.at/bewerbe/Spiel/3871491/?DSG-Kollegium-Kalksburg-vs-DSG-Ebu-Hanife-Wien;
2026-05-09 19:00:00;DSG Oberliga A;Mann;19. Runde;DSG Mödling;DSG Paulaner Wieden;https://vereine.oefb.at/DsgPsvAzzlack/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/1FussballclubPaulanerWieden/Mannschaften/Saison-2025-26/KM/Kader/;Rapid Oberlaa;Franzosenweg 34, 1100 Wien;48.139637;16.38679;https://www.oefb.at/bewerbe/Spiel/3871434/?DSG-Moedling-vs-DSG-Paulaner-Wieden;https://www.oefb.at/bewerbe/Spiel/3871434/?DSG-Moedling-vs-DSG-Paulaner-Wieden;
2026-05-10 12:00:00;DSG Oberliga A;Mann;19. Runde;DSG Großglockner Falken;DSG WU Kickers;https://vereine.oefb.at/Dsggrossglocknerfalken/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/Dsgwukickers/Mannschaften/Saison-2025-26/KM/Kader/;LAC;Baumg. 87, 1030 Wien;48.19099;16.408953;https://www.oefb.at/bewerbe/Spiel/3871437/?DSG-Grossglockner-Falken-vs-DSG-WU-Kickers;https://www.oefb.at/bewerbe/Spiel/3871437/?DSG-Grossglockner-Falken-vs-DSG-WU-Kickers;
2026-05-16 18:00:00;DSG Oberliga A;Mann;20. Runde;DSG Ebu Hanife Wien;DSG Philadelphia AC;https://vereine.oefb.at/SvEbuHanifeWien/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/DsgPhiladelphiaAc/Mannschaften/Saison-2025-26/KM/Kader/;Franz Hölbl Anlage / Anker Arena;Heuberggstättenstr. 1, 1100 Wien, Laxenburgerstraße stadtauswärts, nach der Raxstraße die 2. Ampel links - Heuberggstättenstraße;48.159325;16.367574;https://www.oefb.at/bewerbe/Spiel/3871467/?DSG-Ebu-Hanife-Wien-vs-DSG-Philadelphia-AC;https://www.oefb.at/bewerbe/Spiel/3871467/?DSG-Ebu-Hanife-Wien-vs-DSG-Philadelphia-AC;
2026-05-16 15:30:00;DSG Oberliga A;Mann;20. Runde;DSG WU Kickers;DSG Mödling;https://vereine.oefb.at/Dsgwukickers/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/DsgPsvAzzlack/Mannschaften/Saison-2025-26/KM/Kader/;Polizei Sportanlage;Dampfschiffhaufen, 1220 Wien;48.221112;16.430898;https://www.oefb.at/bewerbe/Spiel/3871511/?DSG-WU-Kickers-vs-DSG-Moedling;https://www.oefb.at/bewerbe/Spiel/3871511/?DSG-WU-Kickers-vs-DSG-Moedling;
